-51.583893,69.5557,57.501518313074484
-49.87861,70.49501,6624.938454478979
-56.136555,72.730095,62.40720540517941
-83.00488,65.225624,102.10813343292102
-54.71824,46.868042,55.39047924685292
-54.638012,46.90817,54.6657174709253
-54.558548,46.94779,71.89594180090353
-54.479836,46.986916,88.04613025858998
-54.363136,47.044697,65.81845082109794
-54.210022,47.120102,82.82808266812935
-54.05965,47.19371,82.93728024000302
-53.911915,47.2656,103.88530790805817
-53.76672,47.33583,120.15182437608019
-53.62397,47.404472,107.23891318775713
-53.483585,47.471584,128.6427432205528
-53.345474,47.537228,111.49802594445646
-53.209564,47.601456,131.21162191964686
-53.07578,47.66432,116.10198998823762
-52.94405,47.725872,118.56947094202042
-52.81431,47.786156,91.74185834126547
-52.68649,47.84522,60.51591117284261
-52.560535,47.9031,77.08716293564066
-52.436382,47.959835,94.79290747549385
-52.313984,48.015472,97.55414066603407
-52.193275,48.070038,97.2516427282244
-52.074215,48.123573,71.76512008300051
-51.956753,48.17611,79.03220830485225
-51.84084,48.227676,83.98616773774847
-51.726433,48.27831,57.78605191153474
-51.61349,48.328026,66.98413199046627
-51.06935,48.5639,62.134829931892455
-50.964386,48.608696,66.34106830460951
-50.860626,48.652756,60.45151167199947
-50.758045,48.69609,57.075423683272675
-50.656612,48.73873,69.35022975085303
-50.556293,48.780685,56.99070243281312
-50.45707,48.82198,50.112295866711065
-54.7529,46.91253,60.18399290041998
-54.672638,46.952682,65.5364419799298
-54.593136,46.992332,72.89306813618168
-54.514385,47.031483,74.17076267302036
-54.397633,47.089306,74.93889279430732
-54.244446,47.164764,88.12776650302112
-54.094,47.238426,94.27236363990232
-53.946194,47.310364,99.06454215524718
-53.800926,47.380642,112.07363422727212
-53.658104,47.449333,115.34441000549123
-53.517647,47.51649,137.6161235384643
-53.379463,47.582184,118.5460205306299
-53.243484,47.646458,117.47572716558352
-53.10963,47.709366,106.61559645086527
-52.97783,47.77096,111.44549353048205
-52.848015,47.831287,93.33377238363028
-52.720127,47.89039,82.44761556852609
-52.594105,47.948307,65.3855167911388
-52.469883,48.00509,85.20552364643663
-52.347412,48.06076,98.86776388157159
-52.22664,48.115368,92.32274896930903
-52.10751,48.16894,89.91728827822953
-51.98998,48.22151,88.25161057757214
-51.874,48.273117,77.25810428382829
-51.759525,48.32378,57.31689452659339
-51.64652,48.373535,58.61072349944152
-51.20832,48.563984,56.416411098325625
-51.102047,48.609573,64.08445915440097
-50.997017,48.654404,85.99118154961616
-50.893192,48.698494,78.47439701436087
-50.790546,48.74186,60.48705836292356
-50.68905,48.784527,51.30740464664996
-50.58867,48.826515,59.42507050349377
-54.787548,46.957043,54.111802455736324
-54.70725,46.997227,62.523009546566755
-54.627712,47.0369,75.09018178097904
-54.548927,47.07608,64.3901148578152
-54.43212,47.13394,85.03177377860993
-54.278862,47.209454,78.68551620049402
-54.128345,47.283165,97.31027239467949
-53.980465,47.355152,91.35663276538253
-53.835125,47.42548,91.98175393976271
-53.692234,47.494217,126.09759869519621
-53.551704,47.561424,100.84421228384599
-53.413452,47.62716,115.56619574548677
-53.2774,47.69148,105.84555275272578
-53.14348,47.754433,124.9541383003816
-53.01161,47.81607,122.20206554047763
-52.881725,47.87644,101.80754179600626
-52.75377,47.93558,115.37857062648982
-52.627678,47.99354,92.67435234505683
-52.503387,48.050358,98.96957635646686
-52.380848,48.10607,72.09338946267962
-52.26001,48.160717,74.4373828638345
-52.140812,48.214325,69.12127719260752
-52.023216,48.266933,88.1092346389778
-51.90717,48.318577,87.88488776190206
-51.241093,48.609642,54.59281237563118
-51.134754,48.655266,54.03342947829515
-51.02966,48.700127,68.08152102166787
-50.92577,48.744247,68.8961663399823
-50.823063,48.787647,56.65854041581042
-50.7215,48.83034,70.9819869371131
-50.621056,48.872356,70.10762055870146
-50.521706,48.913708,50.326387281529605
-50.423416,48.954414,51.971132052131
-54.903557,46.96066,53.47752448869869
-54.822437,47.001392,54.42059409688227
-54.7421,47.041603,53.50773790269159
-54.662525,47.081306,60.77587386243977
-54.583702,47.120514,93.7518707360141
-54.46684,47.178417,92.76186756324023
-54.313503,47.253986,80.84056025836617
-54.16291,47.32775,110.96265370724723
-54.014957,47.399788,97.79384708963335
-53.869545,47.47017,103.85353380115703
-53.726578,47.538956,104.58635370014235
-53.585976,47.606213,104.20242324471474
-53.44765,47.671993,96.67567064752802
-53.311527,47.73636,124.60722064133734
-53.17753,47.79936,125.55414286907762
-53.04559,47.861042,114.41267270129174
-52.915634,47.92145,115.50140334293246
-52.78761,47.98064,92.10698772221804
-52.66144,48.038643,97.70350879989564
-52.537086,48.0955,77.19253335380927
-52.414474,48.151253,83.5076643852517
-52.293564,48.205936,78.22459156159312
-52.1743,48.259586,80.58139064814895
-52.056633,48.312233,73.68089427473024
-51.940517,48.36391,70.8870284142904
-51.82591,48.414646,59.388563386164606
-51.712765,48.464474,58.723097026813775
-51.601044,48.513412,60.89820453780703
-51.27404,48.65519,65.48265810124576
-51.167633,48.700844,68.40899732196704
-51.06247,48.74574,89.98377597890794
-50.95852,48.78989,69.61297913221642
-50.855743,48.83332,58.0183623242192
-50.754116,48.87605,68.48117482149974
-50.653606,48.918095,64.58751886384562
-50.55419,48.959473,55.52940274355933
-50.455837,49.00021,64.9301873636432
-54.857483,47.045776,57.831068261293694
-54.777103,47.086014,65.48870442202315
-54.69749,47.125748,58.13536699861288
-54.61863,47.164986,68.70221841381863
-54.501705,47.22293,87.76370668783784
-54.348297,47.298553,92.5496788113378
-54.197628,47.37237,96.02273348718882
-54.0496,47.44446,97.04436524771154
-53.90411,47.514893,116.51143722701818
-53.761066,47.58373,106.64830188034102
-53.62039,47.651035,114.40797243267298
-53.48199,47.716866,120.46864139847457
-53.345795,47.781277,111.1442907131277
-53.211723,47.84432,122.57907656021416
-53.07971,47.906048,98.3309728326276
-52.949684,47.966503,102.50418563373387
-52.821583,48.02573,91.16739965975285
-52.695347,48.083775,113.97980415495113
-52.57092,48.140675,100.77512706629932
-52.44824,48.19647,81.75331458915025
-52.327255,48.25119,86.76387369632721
-52.20792,48.30488,73.8964881747961
-52.090183,48.357563,83.11894634971395
-51.974,48.40928,70.45127131277695
-51.85932,48.460052,62.99412052612752
-51.74611,48.50991,62.142833485268056
-51.63432,48.558887,50.8652810822241
